Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
88566,Male,Loyal Customer,58,Personal Travel,Eco,581,2,4,2,3,5,2,5,5,3,3,4,4,4,5,14,34,0
76979,Male,Loyal Customer,65,Personal Travel,Eco,1969,1,5,1,3,1,1,1,1,4,5,5,5,5,1,67,43,0
69015,Male,Loyal Customer,39,Business travel,Business,1417,4,4,4,4,2,4,4,5,5,5,5,3,5,5,10,55,1
95480,Female,Loyal Customer,56,Business travel,Business,3221,2,2,2,2,2,5,5,4,4,4,4,3,4,5,0,0,1
73286,Male,disloyal Customer,24,Business travel,Business,1005,5,0,5,3,2,5,2,2,5,3,5,3,4,2,59,51,1
114606,Female,Loyal Customer,42,Business travel,Business,2693,2,2,2,2,3,4,4,4,4,4,4,5,4,4,1,6,1
33127,Female,Loyal Customer,27,Personal Travel,Eco,163,4,4,4,3,2,4,1,2,1,1,4,3,3,2,0,0,1
57969,Male,Loyal Customer,30,Business travel,Eco Plus,1911,0,0,0,4,2,0,2,2,1,5,3,3,2,2,0,0,1
109685,Male,Loyal Customer,51,Personal Travel,Eco,829,1,4,1,1,5,1,5,5,3,3,4,4,4,5,0,0,0
88157,Male,Loyal Customer,59,Business travel,Business,515,3,3,3,3,4,4,5,5,5,5,5,4,5,5,2,0,1
33459,Male,disloyal Customer,43,Business travel,Eco Plus,2409,2,2,2,3,2,1,4,4,5,3,5,4,5,4,0,10,0
6705,Female,Loyal Customer,49,Personal Travel,Eco,438,2,5,2,5,4,5,5,4,4,2,1,4,4,3,44,73,0
27735,Female,disloyal Customer,29,Business travel,Eco,1448,4,4,4,2,3,4,3,3,4,5,4,1,3,3,0,0,0
2915,Female,Loyal Customer,26,Personal Travel,Eco Plus,409,4,5,4,2,4,4,4,4,5,3,1,1,2,4,0,0,1
117423,Male,Loyal Customer,43,Business travel,Business,1460,4,2,4,4,2,4,5,4,4,4,4,4,4,3,0,0,1
127936,Female,Loyal Customer,65,Personal Travel,Eco,2300,3,3,3,4,2,5,4,3,3,3,3,1,3,5,0,0,0
53306,Female,Loyal Customer,17,Personal Travel,Eco,758,4,5,4,1,4,4,4,4,5,2,5,5,1,4,6,0,0
24860,Female,Loyal Customer,46,Business travel,Business,2848,5,5,5,5,2,1,1,5,5,5,5,5,5,4,0,0,1
34870,Female,Loyal Customer,13,Business travel,Business,2248,1,4,2,4,1,1,1,1,5,2,3,1,4,1,400,393,0
15151,Male,Loyal Customer,46,Personal Travel,Eco,1042,3,1,3,4,3,3,3,3,1,2,3,4,3,3,0,0,0
26045,Male,disloyal Customer,16,Business travel,Eco,432,1,1,1,4,2,1,2,2,4,3,3,2,4,2,0,17,0
40938,Female,disloyal Customer,35,Business travel,Eco Plus,590,2,2,2,4,3,2,1,3,1,1,4,4,4,3,19,19,0
84053,Male,Loyal Customer,49,Business travel,Business,932,3,3,3,3,3,5,5,5,5,5,5,4,5,4,0,9,1
12682,Female,Loyal Customer,20,Business travel,Eco,689,4,5,5,5,4,4,3,4,3,5,5,3,1,4,9,0,1
40794,Male,Loyal Customer,34,Business travel,Business,3760,2,2,2,2,3,1,4,3,3,4,3,3,3,4,0,0,1
26932,Female,Loyal Customer,29,Business travel,Eco Plus,1874,3,2,1,2,3,3,3,3,1,1,2,2,4,3,20,31,0
15514,Male,Loyal Customer,60,Personal Travel,Eco,306,3,5,3,5,2,3,2,2,3,2,5,4,5,2,0,0,0
84877,Female,Loyal Customer,43,Personal Travel,Eco,481,2,3,2,4,1,4,4,2,2,2,2,1,2,2,0,0,0
122610,Female,disloyal Customer,35,Business travel,Business,728,3,3,3,3,2,3,1,2,3,2,5,4,5,2,5,0,0
78086,Female,Loyal Customer,35,Personal Travel,Eco Plus,332,4,3,4,4,5,4,5,5,3,4,1,4,5,5,1,0,0
88878,Female,disloyal Customer,25,Business travel,Business,859,4,0,4,3,5,4,5,5,3,2,5,5,4,5,0,0,0
40970,Male,Loyal Customer,49,Personal Travel,Eco,507,3,4,3,2,5,3,5,5,4,3,5,4,5,5,2,0,0
57238,Male,Loyal Customer,40,Business travel,Business,628,5,5,5,5,4,5,4,4,4,5,4,3,4,4,0,0,1
115576,Female,Loyal Customer,38,Business travel,Business,3687,4,4,4,4,5,4,5,5,5,5,5,3,5,3,6,0,1
8595,Male,Loyal Customer,42,Personal Travel,Eco,308,3,2,3,4,4,3,4,4,3,1,3,3,4,4,47,55,0
26083,Male,disloyal Customer,25,Business travel,Eco,591,3,3,3,4,2,3,2,2,1,4,1,2,4,2,0,2,0
74187,Male,Loyal Customer,15,Personal Travel,Eco,641,3,4,3,3,1,3,1,1,3,4,3,1,3,1,0,0,0
104892,Male,Loyal Customer,53,Business travel,Business,1565,1,1,1,1,2,4,5,4,4,4,4,3,4,5,15,19,1
87024,Male,disloyal Customer,26,Business travel,Business,240,0,0,0,3,4,0,1,4,3,4,4,5,5,4,8,0,1
58941,Female,Loyal Customer,49,Business travel,Business,888,2,2,2,2,2,4,5,5,5,5,5,4,5,5,18,6,1
19803,Female,Loyal Customer,62,Personal Travel,Business,632,1,1,1,3,5,4,3,4,4,1,4,4,4,3,0,0,0
116864,Male,disloyal Customer,30,Business travel,Business,647,2,2,2,2,5,2,5,5,3,2,5,3,5,5,65,51,0
48223,Male,Loyal Customer,45,Personal Travel,Eco,173,3,5,3,3,4,3,4,4,2,4,4,3,1,4,0,0,0
109752,Female,Loyal Customer,54,Business travel,Business,2189,2,2,2,2,3,4,4,5,5,5,5,3,5,5,25,14,1
115555,Male,disloyal Customer,38,Business travel,Business,325,3,4,4,2,4,4,4,4,4,5,4,3,4,4,7,0,1
129842,Male,Loyal Customer,59,Personal Travel,Eco,337,2,4,2,5,4,2,4,4,3,4,5,4,4,4,3,12,0
22075,Male,Loyal Customer,23,Personal Travel,Eco,304,3,5,3,3,5,3,5,5,5,4,4,5,5,5,0,0,0
50097,Female,disloyal Customer,25,Business travel,Eco,372,3,2,3,3,1,3,1,1,3,2,4,3,3,1,0,12,0
76304,Male,disloyal Customer,26,Business travel,Business,2182,4,4,4,1,5,4,4,5,5,3,4,3,4,5,0,0,0
119661,Female,disloyal Customer,21,Business travel,Eco,507,2,0,1,4,4,1,4,4,3,5,5,3,3,4,0,0,0
126096,Male,Loyal Customer,55,Business travel,Business,3685,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,0,1
85960,Female,Loyal Customer,57,Business travel,Business,447,1,1,1,1,5,5,5,3,3,4,3,4,3,5,2,0,1
41936,Male,Loyal Customer,16,Personal Travel,Eco,129,1,3,0,4,3,0,3,3,3,2,4,3,5,3,0,18,0
108544,Male,Loyal Customer,75,Business travel,Eco,111,3,3,3,3,3,3,3,3,2,5,2,5,3,3,0,0,1
25691,Female,Loyal Customer,53,Business travel,Business,432,2,3,2,2,4,1,3,5,5,5,5,3,5,1,5,5,1
103963,Male,Loyal Customer,21,Personal Travel,Eco,770,1,4,1,2,4,1,4,4,4,4,4,5,5,4,6,0,0
48279,Male,Loyal Customer,11,Personal Travel,Eco Plus,236,5,5,5,2,1,5,1,1,5,5,4,4,4,1,0,0,1
99847,Male,Loyal Customer,69,Personal Travel,Eco,587,0,5,0,3,3,0,3,3,3,3,5,4,5,3,0,0,1
43112,Female,Loyal Customer,23,Personal Travel,Eco,414,1,5,1,3,5,1,5,5,3,2,5,1,3,5,44,22,0
7350,Male,Loyal Customer,49,Business travel,Business,1878,1,1,1,1,4,4,5,5,5,5,5,3,5,3,0,0,1
106636,Female,Loyal Customer,45,Personal Travel,Eco,306,4,3,4,4,4,3,3,5,5,4,5,2,5,3,32,56,0
118047,Female,disloyal Customer,24,Business travel,Eco,1262,4,4,4,3,5,4,3,5,2,1,3,2,3,5,8,0,0
4159,Male,Loyal Customer,12,Personal Travel,Eco,431,3,5,3,3,5,3,5,5,3,2,4,1,1,5,17,33,0
89735,Male,Loyal Customer,16,Personal Travel,Eco,1089,2,5,2,1,1,2,1,1,1,2,4,4,1,1,0,0,0
619,Male,Loyal Customer,43,Business travel,Business,312,5,5,5,5,2,4,5,5,5,5,5,4,5,3,0,0,1
27100,Female,Loyal Customer,45,Business travel,Eco,1721,5,5,5,5,4,4,2,5,5,5,5,3,5,4,0,0,1
117323,Male,Loyal Customer,13,Personal Travel,Eco Plus,338,4,2,4,3,4,4,1,4,3,3,2,2,3,4,0,0,0
25924,Female,Loyal Customer,50,Business travel,Eco,594,4,5,5,5,3,4,1,4,4,4,4,2,4,2,0,0,1
76166,Male,Loyal Customer,14,Personal Travel,Eco,546,3,3,2,3,2,2,2,2,4,4,3,1,2,2,57,56,0
96410,Male,Loyal Customer,26,Personal Travel,Eco,1407,3,4,2,4,1,2,1,1,2,4,5,4,1,1,0,0,0
15362,Female,Loyal Customer,33,Business travel,Eco,331,4,5,5,5,4,4,4,4,3,4,5,5,5,4,0,0,1
15015,Female,Loyal Customer,39,Business travel,Business,157,1,5,5,5,3,1,3,2,5,1,1,3,2,3,172,163,0
129827,Male,Loyal Customer,18,Personal Travel,Eco,308,4,4,4,5,1,4,1,1,3,5,5,4,5,1,0,0,0
13492,Male,disloyal Customer,39,Business travel,Eco,106,1,0,1,1,1,1,1,1,4,4,5,1,5,1,33,24,0
49974,Female,Loyal Customer,52,Business travel,Eco,134,2,3,3,3,3,4,3,2,2,2,2,1,2,2,0,0,1
46678,Female,Loyal Customer,52,Personal Travel,Eco,125,4,1,4,4,5,3,4,5,5,4,5,4,5,1,0,0,0
5578,Female,Loyal Customer,61,Personal Travel,Eco,501,4,4,2,1,4,4,4,3,3,2,2,3,3,5,8,66,0
84773,Male,Loyal Customer,30,Business travel,Business,3014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1
124338,Female,disloyal Customer,35,Business travel,Eco,1037,3,3,3,4,4,3,4,4,1,2,3,4,4,4,0,6,0
116239,Female,Loyal Customer,15,Personal Travel,Eco,417,2,3,2,4,4,2,5,4,2,2,1,2,1,4,0,0,0
118884,Female,Loyal Customer,47,Business travel,Business,3182,4,4,2,4,2,5,5,5,5,5,5,4,5,5,1,0,1
68540,Male,Loyal Customer,59,Business travel,Business,2802,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0,0,1
53227,Female,Loyal Customer,7,Personal Travel,Eco,612,3,2,3,2,1,3,1,1,4,1,3,1,2,1,10,7,0
68610,Male,Loyal Customer,33,Business travel,Business,3744,4,2,4,4,4,4,4,4,4,4,4,4,5,4,0,0,1
93061,Female,Loyal Customer,48,Business travel,Business,297,3,3,3,3,2,4,4,4,4,4,4,3,4,5,3,0,1
54835,Male,Loyal Customer,54,Business travel,Business,641,1,1,1,1,4,5,5,5,5,5,5,3,5,5,12,8,1
6648,Female,Loyal Customer,48,Business travel,Business,3431,3,1,1,1,1,4,3,3,3,3,3,1,3,1,0,0,0
107848,Female,Loyal Customer,56,Personal Travel,Eco Plus,349,2,4,2,3,3,3,1,4,4,2,4,3,4,4,5,0,0
96805,Female,disloyal Customer,28,Business travel,Business,994,1,1,1,4,2,1,2,2,3,5,4,5,5,2,13,0,0
89777,Female,Loyal Customer,15,Personal Travel,Eco,1069,3,1,3,4,5,3,5,5,2,3,3,4,4,5,4,,0
93915,Male,Loyal Customer,37,Business travel,Business,3962,1,3,1,1,4,5,5,5,5,5,5,4,5,5,0,14,1
34330,Male,Loyal Customer,42,Business travel,Business,846,3,3,3,3,5,3,3,4,4,4,4,5,4,1,0,0,1
63720,Female,Loyal Customer,51,Business travel,Business,1660,5,5,5,5,3,3,5,4,4,4,4,5,4,5,0,0,1
117870,Female,disloyal Customer,36,Business travel,Business,255,3,2,2,1,5,2,5,5,3,3,5,4,5,5,6,1,0
90553,Female,disloyal Customer,25,Business travel,Business,404,5,0,5,3,2,5,2,2,5,5,5,5,5,2,0,0,1
106386,Female,Loyal Customer,55,Business travel,Eco,488,1,5,5,5,1,4,4,1,1,1,1,3,1,3,77,70,0
119526,Male,Loyal Customer,64,Personal Travel,Eco,814,1,3,1,3,5,1,3,5,1,3,3,2,3,5,28,22,0
33183,Male,Loyal Customer,34,Business travel,Eco Plus,216,4,2,2,2,4,4,4,4,4,1,2,1,5,4,0,17,1
56541,Female,Loyal Customer,56,Business travel,Business,1065,3,1,3,3,5,5,5,4,4,4,4,5,4,4,0,0,1
72307,Female,Loyal Customer,18,Personal Travel,Eco,919,4,4,4,3,1,4,1,1,5,5,5,5,5,1,7,14,0
69017,Female,Loyal Customer,29,Business travel,Business,1389,1,1,1,1,4,4,4,4,3,3,5,4,5,4,0,0,1
7553,Male,disloyal Customer,25,Business travel,Business,606,2,0,1,4,5,1,5,5,4,3,4,4,5,5,0,0,0
24165,Male,disloyal Customer,23,Business travel,Eco,302,0,0,0,1,3,0,2,3,4,5,2,1,5,3,0,0,1
101442,Female,Loyal Customer,45,Business travel,Business,2709,0,0,0,4,5,5,5,1,1,1,1,3,1,5,20,16,1
31740,Female,Loyal Customer,53,Business travel,Eco Plus,967,4,2,2,2,3,1,3,4,4,4,4,5,4,5,0,0,1
82052,Female,Loyal Customer,56,Business travel,Business,1535,1,1,3,1,4,5,5,5,5,5,5,5,5,4,0,0,1
94132,Male,Loyal Customer,45,Business travel,Business,2902,4,4,4,4,2,5,5,5,5,5,5,3,5,4,16,5,1
32543,Male,Loyal Customer,32,Business travel,Business,3467,0,5,1,3,3,3,3,3,2,5,3,3,4,3,0,0,1
72921,Female,disloyal Customer,11,Business travel,Eco,1096,2,2,2,4,5,2,5,5,2,5,3,3,3,5,0,0,0
82762,Female,Loyal Customer,14,Personal Travel,Eco,409,3,4,3,3,1,3,1,1,4,1,3,3,4,1,0,37,0
97651,Female,Loyal Customer,28,Personal Travel,Eco,1587,2,5,2,1,3,2,3,3,5,3,5,4,4,3,0,0,0
79266,Female,Loyal Customer,19,Personal Travel,Eco,1598,1,4,1,3,5,1,5,5,3,2,3,5,5,5,103,100,0
55682,Male,Loyal Customer,50,Business travel,Business,1544,3,3,3,3,2,4,4,4,4,5,4,3,4,3,1,0,1
51816,Female,Loyal Customer,61,Business travel,Eco Plus,370,5,5,5,5,4,4,5,5,5,5,5,1,5,5,0,0,1
79264,Male,Loyal Customer,61,Personal Travel,Eco,1598,0,4,0,2,4,0,4,4,3,3,4,4,4,4,0,0,1
61901,Female,disloyal Customer,36,Business travel,Business,550,2,1,1,2,3,1,3,3,5,3,5,5,5,3,0,0,0
85809,Female,Loyal Customer,57,Personal Travel,Eco,526,2,4,2,1,2,2,5,3,2,4,4,5,4,5,188,199,0
82058,Male,Loyal Customer,31,Personal Travel,Eco Plus,1535,5,4,5,2,3,5,3,3,3,5,3,3,5,3,9,0,1
21117,Female,Loyal Customer,44,Personal Travel,Eco,214,2,1,2,4,1,3,3,4,4,2,4,2,4,1,72,67,0
55817,Male,Loyal Customer,55,Business travel,Business,1416,1,1,1,1,2,5,5,4,4,4,4,4,4,4,0,0,1
92615,Male,Loyal Customer,57,Personal Travel,Business,453,2,3,2,2,5,3,5,2,2,2,2,2,2,4,0,0,0
71995,Female,Loyal Customer,66,Personal Travel,Eco,1440,1,4,0,2,3,3,5,4,4,0,4,5,4,5,10,28,0
43735,Male,Loyal Customer,9,Personal Travel,Eco,615,3,1,3,2,3,3,3,3,3,3,3,2,2,3,0,0,0
26528,Female,disloyal Customer,21,Business travel,Business,990,1,4,1,4,5,1,5,5,1,2,3,2,3,5,6,13,0
110799,Male,Loyal Customer,70,Personal Travel,Eco,849,3,1,3,2,5,3,4,5,3,1,3,4,2,5,0,0,0
49115,Female,Loyal Customer,32,Business travel,Business,1784,1,1,1,1,5,5,5,5,2,2,4,3,4,5,0,4,1
86844,Female,Loyal Customer,53,Personal Travel,Eco,484,3,0,3,5,3,5,4,4,4,3,4,5,4,4,0,0,0
104701,Female,Loyal Customer,69,Personal Travel,Eco,159,3,5,3,3,2,5,4,3,3,3,1,4,3,3,11,10,0
86071,Male,Loyal Customer,33,Personal Travel,Eco Plus,528,3,4,3,3,2,3,2,2,4,4,4,5,4,2,0,0,0
108592,Female,Loyal Customer,77,Business travel,Business,2172,2,3,4,3,3,2,1,2,2,2,2,2,2,1,14,0,0
60060,Female,Loyal Customer,48,Personal Travel,Eco Plus,1023,1,3,1,3,3,5,4,4,4,1,5,5,4,3,3,0,0
82300,Female,Loyal Customer,30,Business travel,Business,3659,1,1,5,1,1,2,1,1,4,4,4,4,4,1,54,47,1
111461,Male,Loyal Customer,25,Personal Travel,Eco,1024,4,4,4,4,4,4,4,4,4,2,4,3,5,4,7,9,0
127172,Female,Loyal Customer,26,Personal Travel,Eco,338,1,4,1,3,5,1,1,5,5,2,5,5,5,5,0,0,0
54951,Female,Loyal Customer,21,Business travel,Business,1504,5,5,1,5,5,5,5,5,5,2,4,4,4,5,12,6,1
79148,Female,Loyal Customer,59,Personal Travel,Eco Plus,356,4,1,4,3,2,2,2,2,2,4,3,3,2,3,59,52,0
129154,Male,Loyal Customer,59,Business travel,Business,954,4,4,4,4,2,4,4,4,4,4,4,3,4,5,52,59,1
43723,Male,Loyal Customer,42,Personal Travel,Eco,257,3,4,0,4,3,0,3,3,2,2,4,1,4,3,0,0,0
44052,Female,Loyal Customer,64,Personal Travel,Eco,67,2,5,2,1,5,5,5,3,3,2,4,5,3,3,0,11,0
100326,Male,Loyal Customer,56,Business travel,Business,1871,2,5,5,5,1,4,3,2,2,2,2,3,2,3,0,14,0
21746,Male,Loyal Customer,40,Business travel,Eco,563,4,4,4,4,4,4,4,4,4,4,3,2,4,4,8,0,1
30783,Male,Loyal Customer,26,Business travel,Business,834,2,5,5,5,2,2,2,2,3,1,2,2,2,2,4,9,0
28675,Male,disloyal Customer,16,Business travel,Business,1309,5,4,5,1,5,5,2,4,4,4,5,2,4,2,0,1,1
24811,Male,disloyal Customer,27,Business travel,Eco,861,1,1,1,3,2,1,2,2,1,3,3,4,4,2,0,0,0
92203,Female,Loyal Customer,56,Business travel,Business,2079,1,5,2,5,3,3,3,1,1,1,1,2,1,3,31,37,0
106848,Female,Loyal Customer,57,Personal Travel,Eco,1733,2,4,2,2,2,3,4,2,2,2,2,4,2,5,15,5,0
69810,Male,Loyal Customer,52,Business travel,Business,2754,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0,1
28529,Male,Loyal Customer,32,Business travel,Eco,2677,2,1,1,1,2,2,2,2,3,3,2,1,3,2,0,0,0
33688,Male,Loyal Customer,35,Business travel,Business,759,3,3,4,3,2,1,2,5,5,5,5,3,5,2,0,58,1
2543,Male,Loyal Customer,33,Business travel,Eco,280,2,3,3,3,2,2,2,2,2,2,3,4,3,2,0,0,0
14384,Male,Loyal Customer,17,Business travel,Eco,789,0,5,0,3,2,0,2,2,3,5,4,3,1,2,5,1,1
8412,Female,Loyal Customer,60,Business travel,Business,2149,2,2,2,2,3,5,5,4,4,4,4,3,4,4,0,0,1
127849,Male,Loyal Customer,49,Business travel,Business,3615,1,4,4,4,3,4,3,1,1,1,1,2,1,1,0,0,0
27718,Male,Loyal Customer,16,Personal Travel,Business,909,3,3,3,4,5,3,5,5,5,4,3,1,1,5,0,0,0
22486,Female,Loyal Customer,19,Personal Travel,Eco,83,1,5,1,4,2,1,4,2,3,4,4,5,4,2,0,0,0
64763,Male,Loyal Customer,40,Business travel,Business,1843,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0,1
10078,Male,disloyal Customer,37,Business travel,Business,258,4,4,4,3,3,4,2,3,5,3,5,3,4,3,22,0,0
43057,Male,Loyal Customer,43,Business travel,Eco,192,3,5,5,5,4,3,4,4,2,1,5,1,1,4,0,0,1
94584,Female,Loyal Customer,41,Business travel,Business,1735,2,2,2,2,2,4,4,4,4,4,4,4,4,3,19,16,1
70176,Female,Loyal Customer,46,Business travel,Business,258,1,1,1,1,4,4,4,4,4,4,4,5,4,4,0,0,1
45826,Male,Loyal Customer,32,Personal Travel,Eco,216,4,0,0,2,4,0,4,4,5,2,4,4,4,4,0,0,0
11099,Male,Loyal Customer,23,Personal Travel,Eco,163,1,4,1,1,3,1,5,3,5,3,5,4,4,3,0,0,0
91589,Female,disloyal Customer,22,Business travel,Business,1199,4,5,4,1,4,4,1,4,5,5,5,3,4,4,0,0,1
33943,Male,Loyal Customer,50,Business travel,Eco,1188,5,1,5,1,5,5,5,5,3,5,4,3,3,5,54,50,1
8415,Male,Loyal Customer,45,Business travel,Business,1622,4,4,4,4,4,5,5,4,4,4,4,4,4,4,1,0,1
32011,Male,Loyal Customer,36,Business travel,Eco,216,4,4,4,4,4,4,4,4,3,4,1,2,4,4,0,0,1
45215,Female,Loyal Customer,37,Business travel,Eco,1013,1,1,1,1,1,1,1,1,4,4,4,4,4,1,0,0,0
47619,Female,Loyal Customer,46,Business travel,Business,1504,4,4,4,4,1,1,3,4,4,4,4,2,4,5,0,0,1
35954,Male,Loyal Customer,39,Business travel,Business,231,2,1,1,1,2,4,3,2,2,2,2,2,2,2,0,0,0
27309,Female,Loyal Customer,59,Business travel,Eco,697,5,1,1,1,2,4,2,5,5,5,5,1,5,2,0,0,1
94023,Female,Loyal Customer,52,Business travel,Business,2979,4,4,4,4,2,4,4,5,5,5,5,3,5,4,0,0,1
57367,Male,Loyal Customer,17,Personal Travel,Eco,414,2,5,2,4,2,2,2,2,3,3,5,2,3,2,0,0,0
14440,Female,Loyal Customer,22,Business travel,Eco,674,4,5,5,5,5,5,4,5,4,1,2,2,4,5,117,131,1
16495,Male,Loyal Customer,46,Business travel,Business,143,1,4,4,4,2,2,1,2,2,2,1,3,2,3,11,10,0
18810,Male,Loyal Customer,27,Business travel,Business,2689,3,5,5,5,3,3,3,3,2,3,2,2,2,3,18,11,0
22783,Female,disloyal Customer,24,Business travel,Eco,147,3,4,3,2,4,3,4,4,2,2,1,3,3,4,0,0,0
87790,Male,disloyal Customer,21,Business travel,Business,214,1,3,1,4,1,1,1,1,2,5,3,4,3,1,0,0,0
59322,Female,Loyal Customer,20,Business travel,Business,2399,1,1,1,1,4,4,4,4,4,4,4,3,4,4,11,3,1
8192,Male,disloyal Customer,20,Business travel,Eco,335,3,3,3,2,4,3,4,4,5,1,5,2,3,4,0,0,0
63283,Male,Loyal Customer,62,Business travel,Business,3086,2,1,2,1,3,3,3,2,2,2,2,4,2,4,0,0,0
65410,Female,disloyal Customer,20,Business travel,Business,631,4,0,4,4,2,4,2,2,4,2,4,5,4,2,0,0,1
12132,Male,Loyal Customer,28,Business travel,Business,2406,2,2,5,2,4,4,4,4,3,3,4,4,5,4,0,0,1
10144,Female,Loyal Customer,41,Business travel,Business,1706,5,5,5,5,4,5,5,5,5,5,5,3,5,4,0,0,1
81634,Female,Loyal Customer,47,Business travel,Business,907,5,5,5,5,5,4,5,4,4,4,4,3,4,3,0,0,1
90429,Male,disloyal Customer,22,Business travel,Eco,581,4,5,4,3,4,4,4,4,4,2,4,5,4,4,0,0,1
50578,Female,Loyal Customer,40,Personal Travel,Eco,209,1,4,1,5,2,1,2,2,2,4,5,2,5,2,0,3,0
53914,Female,Loyal Customer,50,Personal Travel,Eco,191,1,4,1,4,3,4,4,2,2,1,2,1,2,3,10,0,0
104327,Male,Loyal Customer,34,Business travel,Business,409,1,4,4,4,1,3,3,1,1,1,1,4,1,4,0,44,0
18778,Male,disloyal Customer,30,Business travel,Eco,448,2,0,2,1,1,2,3,1,2,3,3,2,3,1,0,0,0
70125,Male,Loyal Customer,40,Business travel,Business,550,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,0,1
37949,Male,Loyal Customer,61,Personal Travel,Eco Plus,1068,4,4,4,1,4,4,4,4,3,4,4,5,4,4,0,0,0
9337,Female,Loyal Customer,54,Business travel,Business,3048,1,1,1,1,4,4,4,2,2,2,2,3,2,4,0,0,1
56282,Female,disloyal Customer,44,Business travel,Business,2227,5,4,4,3,5,1,1,5,2,4,4,1,3,1,0,25,1
50351,Female,Loyal Customer,33,Business travel,Business,207,1,1,1,1,3,3,3,1,1,1,1,4,1,1,0,0,0
17482,Male,disloyal Customer,24,Business travel,Eco,341,3,0,3,3,3,3,3,3,4,1,4,2,3,3,0,0,0
7052,Male,Loyal Customer,42,Business travel,Business,3350,4,2,2,2,4,4,4,3,3,3,4,1,3,1,0,0,0
22690,Male,Loyal Customer,52,Business travel,Eco,579,2,5,5,5,2,1,1,4,5,3,3,1,1,1,155,167,0
3402,Male,Loyal Customer,47,Business travel,Eco,296,1,3,3,3,1,1,1,1,4,5,3,4,4,1,24,22,0
24951,Female,Loyal Customer,10,Business travel,Business,1747,2,2,2,2,2,2,2,2,1,2,3,3,3,2,33,23,0
65516,Female,Loyal Customer,48,Business travel,Business,1616,2,2,2,2,2,4,5,3,3,3,3,3,3,4,0,11,1
76163,Male,Loyal Customer,63,Personal Travel,Eco,689,2,5,1,2,3,1,2,3,5,4,4,4,5,3,0,0,0
128293,Female,disloyal Customer,26,Business travel,Business,621,4,4,4,1,2,4,2,2,3,3,5,5,5,2,0,0,1
77503,Female,Loyal Customer,28,Personal Travel,Eco,1195,4,5,4,1,2,4,2,2,4,3,4,4,5,2,0,0,0
114011,Female,Loyal Customer,15,Personal Travel,Eco,1750,4,4,4,1,5,4,4,5,3,2,5,5,1,5,10,7,0
49006,Male,Loyal Customer,40,Business travel,Eco,209,4,4,4,4,4,4,4,4,1,3,4,4,4,4,0,7,0
3480,Male,Loyal Customer,38,Business travel,Business,3764,3,3,3,3,5,5,4,3,3,4,3,3,3,5,0,19,1
64482,Male,Loyal Customer,56,Business travel,Business,3476,1,5,5,5,2,3,3,1,1,1,1,4,1,4,21,17,0
4608,Male,disloyal Customer,26,Business travel,Business,719,4,4,4,1,5,4,5,5,4,4,5,3,4,5,0,6,1
43122,Male,Loyal Customer,46,Personal Travel,Eco,236,3,5,3,5,4,3,4,4,4,2,5,3,4,4,0,0,0
16399,Female,Loyal Customer,13,Personal Travel,Eco,533,3,5,3,2,4,3,2,4,4,2,5,5,5,4,5,5,0
44655,Male,Loyal Customer,43,Business travel,Business,1673,2,2,2,2,2,2,4,5,5,5,3,1,5,5,7,2,1
105340,Male,Loyal Customer,45,Business travel,Eco,528,3,5,5,5,3,3,3,3,1,5,3,1,4,3,21,17,0
23547,Male,Loyal Customer,25,Personal Travel,Eco,455,2,4,2,4,4,2,4,4,3,5,5,3,5,4,0,0,0
88945,Female,Loyal Customer,28,Business travel,Business,1352,5,1,5,5,5,5,5,5,4,3,5,5,4,5,0,0,1
48096,Male,Loyal Customer,36,Business travel,Business,259,5,5,5,5,2,4,3,4,4,4,4,4,4,1,0,0,1
62343,Male,Loyal Customer,10,Personal Travel,Eco Plus,414,1,0,4,5,2,4,2,2,4,3,5,5,5,2,0,0,0
127334,Male,Loyal Customer,46,Business travel,Business,507,3,3,5,3,3,5,4,4,4,4,4,4,4,4,11,4,1
8508,Female,Loyal Customer,47,Business travel,Business,737,1,1,1,1,3,4,4,4,4,5,4,4,4,5,0,0,1
60094,Female,disloyal Customer,29,Business travel,Business,1012,4,4,4,2,2,4,5,2,4,5,5,5,4,2,0,4,1
62888,Female,Loyal Customer,60,Business travel,Business,967,4,4,5,4,5,5,5,4,4,4,4,5,4,5,31,21,1
45640,Female,Loyal Customer,68,Personal Travel,Eco,260,1,2,1,4,1,4,3,2,2,1,2,1,2,1,0,35,0
120394,Female,disloyal Customer,44,Business travel,Business,337,5,5,5,3,1,5,1,1,4,4,4,3,4,1,8,12,1
122899,Male,Loyal Customer,38,Business travel,Business,631,4,4,4,4,5,4,4,5,5,5,5,4,5,4,14,55,1
