Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,True_Outlier
101480,Male,Loyal Customer,47,Business travel,Business,3486,3,3,3,3,5,4,5,4,4,4,4,4,4,4,2,0.0,1,False
92418,Male,Loyal Customer,44,Business travel,Business,2116,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,0.0,1,False
71847,Male,disloyal Customer,31,Business travel,Business,1846,3,3,3,4,5,3,5,5,3,5,5,5,4,5,5,0.0,0,False
76017,Female,Loyal Customer,47,Business travel,Business,237,4,4,4,4,3,4,5,5,5,5,5,3,5,5,0,0.0,1,False
58824,Male,Loyal Customer,56,Personal Travel,Eco,1012,2,5,2,1,3,2,3,3,1,3,4,3,4,3,0,0.0,0,False
26872,Male,Loyal Customer,43,Business travel,Business,2329,5,5,4,5,3,4,3,5,5,5,5,2,5,5,5,0.0,1,False
51833,Female,disloyal Customer,61,Business travel,Eco Plus,370,1,3,3,2,1,1,1,1,3,2,2,3,5,1,0,0.0,0,False
110819,Male,Loyal Customer,28,Personal Travel,Eco,997,1,5,1,5,3,1,3,3,5,5,5,5,5,3,3,4.0,0,False
51653,Female,Loyal Customer,31,Business travel,Eco,370,1,5,5,5,1,1,1,1,2,4,4,2,4,1,7,0.0,0,False
12327,Female,disloyal Customer,20,Business travel,Eco,190,4,4,4,1,4,4,4,4,4,3,2,3,2,4,2,0.0,1,False
7977,Male,Loyal Customer,49,Business travel,Business,3285,2,2,5,2,5,4,4,5,5,5,5,3,5,3,0,0.0,1,False
128374,Female,Loyal Customer,55,Business travel,Business,304,2,3,3,4,4,4,5,1,1,1,1,4,1,5,0,0.0,1,False
14199,Male,Loyal Customer,18,Business travel,Eco,692,3,4,4,4,3,3,2,3,3,5,4,3,3,3,9,22.0,0,False
36816,Female,Loyal Customer,48,Personal Travel,Eco,2300,2,5,2,3,2,3,3,4,4,5,5,3,3,3,0,0.0,0,False
87489,Male,Loyal Customer,62,Business travel,Business,2878,2,2,2,2,2,3,4,2,2,2,2,1,2,3,0,0.0,0,False
98046,Male,Loyal Customer,44,Business travel,Business,1751,3,3,3,3,5,3,5,5,5,5,5,4,5,3,0,0.0,1,False
53155,Female,Loyal Customer,51,Business travel,Business,3738,1,1,1,1,3,4,4,4,4,4,4,5,4,4,55,39.0,1,False
85438,Male,Loyal Customer,53,Business travel,Business,3005,2,2,2,2,3,4,5,5,5,4,4,3,5,3,0,0.0,1,False
54662,Female,disloyal Customer,37,Business travel,Eco,965,2,2,2,2,5,2,5,5,3,5,2,1,2,5,1,0.0,0,False
53822,Female,Loyal Customer,22,Business travel,Business,2971,3,3,3,3,4,4,3,4,4,4,3,1,5,4,0,0.0,1,False
99366,Male,Loyal Customer,36,Personal Travel,Eco,409,2,2,2,3,3,2,3,3,4,3,3,2,4,3,0,0.0,0,False
16359,Female,Loyal Customer,56,Business travel,Eco,319,4,2,2,2,2,3,3,4,4,4,4,5,4,2,0,0.0,1,False
103114,Male,Loyal Customer,11,Personal Travel,Eco,460,3,3,3,1,1,3,1,1,2,4,4,5,4,1,0,0.0,0,False
108188,Male,Loyal Customer,57,Business travel,Business,2348,3,3,3,3,2,5,5,5,5,5,5,4,5,4,10,17.0,1,False
22679,Female,Loyal Customer,53,Business travel,Business,2327,4,4,4,4,3,1,5,4,4,4,4,3,4,1,0,0.0,1,False
44035,Female,disloyal Customer,40,Business travel,Business,237,1,1,1,4,5,1,5,5,4,3,3,3,4,5,0,0.0,0,False
11956,Male,Loyal Customer,51,Business travel,Business,781,2,2,2,2,5,5,5,2,2,2,2,3,2,5,70,70.0,1,False
108724,Male,Loyal Customer,7,Business travel,Business,1966,4,3,3,3,4,3,4,4,3,3,3,3,3,4,58,65.0,0,False
9269,Female,Loyal Customer,39,Business travel,Business,2264,5,5,4,5,5,4,4,5,5,5,5,4,5,3,30,16.0,1,False
43238,Female,Loyal Customer,42,Business travel,Business,2873,5,5,5,5,3,4,4,4,4,5,4,4,4,3,0,0.0,1,False
17610,Male,Loyal Customer,11,Personal Travel,Eco,196,2,5,2,4,2,2,2,2,5,3,4,4,5,2,0,0.0,0,False
95214,Male,Loyal Customer,31,Personal Travel,Eco,441,4,4,4,5,1,4,4,1,5,5,4,1,1,1,0,6.0,0,False
51739,Female,Loyal Customer,38,Personal Travel,Eco,598,2,4,2,3,4,2,4,4,3,5,4,3,4,4,0,0.0,0,False
53921,Male,disloyal Customer,57,Business travel,Eco Plus,191,2,2,2,4,4,2,4,4,3,5,4,2,2,4,14,14.0,0,False
69149,Female,Loyal Customer,61,Personal Travel,Eco,2248,3,1,3,3,2,4,3,4,4,3,4,2,4,4,2,0.0,0,False
103691,Female,disloyal Customer,15,Business travel,Eco,466,2,3,3,2,5,4,5,5,1,3,4,3,1,5,0,0.0,1,False
16276,Male,Loyal Customer,59,Personal Travel,Eco,946,4,1,4,3,5,4,5,5,1,5,4,1,3,5,80,81.0,0,False
119916,Male,Loyal Customer,36,Business travel,Business,2137,3,5,5,5,2,2,3,3,3,3,3,2,3,2,14,0.0,0,False
4542,Male,Loyal Customer,32,Business travel,Business,719,4,4,4,4,4,4,4,4,3,4,5,4,4,4,0,0.0,1,False
93773,Female,Loyal Customer,43,Business travel,Business,1865,2,2,2,2,5,5,4,4,4,4,4,3,4,4,7,0.0,1,False
37883,Male,Loyal Customer,14,Business travel,Business,2572,3,1,1,1,3,3,3,3,4,4,3,2,4,3,36,51.0,0,False
116904,Female,Loyal Customer,43,Business travel,Business,3515,4,4,4,4,5,5,4,3,3,3,3,5,3,5,0,0.0,1,False
91323,Female,disloyal Customer,20,Business travel,Eco Plus,270,3,2,3,4,5,3,5,5,2,4,4,4,3,5,0,9.0,0,False
68629,Female,Loyal Customer,39,Business travel,Business,3978,5,5,5,5,4,5,4,3,3,4,3,5,3,5,0,0.0,1,False
76143,Female,disloyal Customer,36,Business travel,Business,689,3,3,3,2,2,3,2,2,4,4,4,3,5,2,40,38.0,0,False
29181,Female,Loyal Customer,60,Business travel,Eco Plus,650,4,5,5,5,4,5,5,4,4,4,4,1,4,5,0,0.0,1,False
112962,Male,Loyal Customer,28,Personal Travel,Eco,1313,2,5,3,4,4,3,4,4,5,4,5,5,5,4,0,0.0,0,False
14158,Female,Loyal Customer,58,Business travel,Business,620,1,1,1,1,5,5,5,3,3,4,3,3,3,5,0,0.0,1,False
128801,Male,Loyal Customer,40,Business travel,Business,2586,4,4,4,4,5,5,5,5,2,4,4,5,4,5,0,0.0,1,False
89122,Male,Loyal Customer,48,Business travel,Eco,1919,1,5,4,5,1,1,1,1,2,2,3,3,3,1,35,21.0,0,False
51915,Female,Loyal Customer,23,Personal Travel,Eco,507,1,5,1,1,2,1,2,2,4,5,5,5,4,2,0,0.0,0,False
93654,Female,Loyal Customer,15,Business travel,Business,547,3,3,3,3,4,4,4,4,5,2,4,5,4,4,0,26.0,1,False
34162,Female,disloyal Customer,39,Business travel,Business,1189,3,3,3,3,4,3,4,4,4,1,3,1,3,4,23,18.0,0,False
88475,Female,Loyal Customer,39,Business travel,Business,442,1,4,4,4,3,4,4,1,1,1,1,3,1,1,18,14.0,0,False
6377,Male,Loyal Customer,46,Business travel,Eco,296,3,2,2,2,4,3,4,4,3,1,4,3,4,4,4,0.0,0,False
72515,Female,Loyal Customer,34,Business travel,Business,964,3,5,2,5,1,1,1,3,3,3,3,1,3,1,64,68.0,0,False
27649,Male,Loyal Customer,52,Personal Travel,Eco Plus,679,3,5,3,2,4,3,2,4,4,5,4,5,4,4,0,7.0,0,False
12144,Female,Loyal Customer,40,Business travel,Business,1785,5,4,5,5,2,1,2,3,3,4,3,3,3,1,0,19.0,1,False
120092,Male,Loyal Customer,51,Business travel,Business,683,1,1,1,1,3,5,5,5,5,5,5,5,5,3,3,4.0,1,False
17109,Female,Loyal Customer,7,Personal Travel,Eco,416,2,2,2,4,1,2,1,1,3,5,4,1,3,1,0,0.0,0,False
18996,Male,Loyal Customer,53,Personal Travel,Eco,451,3,5,5,2,1,5,1,1,3,1,4,3,4,1,8,33.0,0,False
39826,Female,Loyal Customer,42,Business travel,Business,2988,1,1,1,1,1,4,4,5,5,4,5,1,5,5,0,0.0,1,False
113682,Female,Loyal Customer,40,Personal Travel,Eco,223,3,4,3,2,4,3,3,4,3,2,5,3,5,4,0,0.0,0,False
115123,Male,Loyal Customer,28,Business travel,Business,1580,3,1,3,3,5,5,5,5,3,5,4,3,5,5,20,11.0,1,False
38226,Male,Loyal Customer,22,Business travel,Eco Plus,1197,4,4,4,4,4,4,5,4,4,4,2,1,5,4,0,0.0,1,False
103450,Male,Loyal Customer,52,Business travel,Business,1739,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0.0,1,False
119612,Male,Loyal Customer,56,Personal Travel,Eco,1979,2,1,2,3,5,2,5,5,4,2,4,2,4,5,0,0.0,0,False
77104,Female,Loyal Customer,42,Business travel,Business,1481,3,3,3,3,3,5,4,5,5,5,5,5,5,4,0,0.0,1,False
67643,Male,Loyal Customer,39,Business travel,Business,3797,3,3,3,3,2,5,4,2,2,2,2,5,2,5,0,0.0,1,False
1062,Male,Loyal Customer,69,Personal Travel,Eco,164,5,2,5,3,4,5,4,4,1,1,4,1,4,4,0,0.0,1,False
122728,Male,Loyal Customer,49,Business travel,Business,3649,1,1,1,1,3,4,5,4,4,4,4,4,4,3,0,0.0,1,False
19283,Male,Loyal Customer,48,Business travel,Eco,299,5,3,3,3,5,5,5,5,1,3,1,5,3,5,69,74.0,1,False
29001,Male,Loyal Customer,50,Business travel,Eco,937,2,1,1,1,2,2,2,2,3,1,4,4,4,2,0,0.0,0,False
59987,Female,Loyal Customer,45,Personal Travel,Eco,997,2,5,2,4,2,5,5,2,2,2,2,5,2,4,0,0.0,0,False
11630,Male,Loyal Customer,21,Personal Travel,Eco Plus,657,1,4,2,4,5,2,3,5,5,2,5,2,4,5,31,16.0,0,False
92591,Female,Loyal Customer,52,Business travel,Business,2218,1,1,1,1,4,4,5,5,5,5,5,5,5,5,116,124.0,1,False
77616,Female,Loyal Customer,46,Business travel,Business,2297,5,5,5,5,4,5,4,4,4,4,4,4,4,5,0,2.0,1,False
78041,Male,Loyal Customer,9,Personal Travel,Eco,332,3,4,4,2,1,4,1,1,4,5,4,4,5,1,0,0.0,0,False
71811,Male,Loyal Customer,23,Business travel,Business,1726,3,5,5,5,3,3,3,3,1,5,2,1,3,3,0,2.0,0,False
112851,Male,Loyal Customer,46,Business travel,Business,1164,3,3,3,3,4,5,4,4,4,4,4,3,4,4,0,0.0,1,False
19447,Female,Loyal Customer,56,Business travel,Eco,363,4,2,5,2,5,1,4,4,4,4,4,1,4,4,17,41.0,1,False
15667,Male,Loyal Customer,15,Personal Travel,Eco,764,3,4,3,3,4,3,4,4,1,3,4,2,4,4,22,11.0,0,False
118962,Male,disloyal Customer,40,Business travel,Business,570,3,3,3,1,2,3,2,2,4,4,4,5,4,2,4,8.0,0,False
78953,Female,disloyal Customer,20,Business travel,Eco,356,2,3,1,2,4,1,4,4,4,3,4,3,5,4,0,0.0,0,False
53556,Male,Loyal Customer,53,Business travel,Business,1704,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0.0,1,False
72689,Male,Loyal Customer,9,Personal Travel,Eco,1119,4,3,4,3,4,4,4,4,2,4,4,4,4,4,0,0.0,0,False
106963,Male,disloyal Customer,28,Business travel,Business,937,2,1,1,4,5,1,5,5,4,2,4,5,5,5,22,61.0,0,False
42703,Female,Loyal Customer,16,Personal Travel,Eco,627,2,3,2,4,5,2,5,5,1,5,4,2,4,5,3,24.0,0,False
113156,Male,Loyal Customer,40,Business travel,Business,628,1,3,3,3,4,3,3,1,1,1,1,1,1,1,8,7.0,0,False
58551,Male,Loyal Customer,11,Personal Travel,Eco,1514,4,5,5,5,4,5,1,4,4,4,3,3,5,4,1,1.0,0,False
30177,Male,Loyal Customer,28,Business travel,Eco Plus,261,4,2,2,2,4,4,4,4,4,4,5,4,1,4,0,0.0,1,False
96521,Male,Loyal Customer,54,Personal Travel,Eco,302,3,1,3,4,3,3,3,3,3,2,4,2,4,3,0,4.0,0,False
28552,Female,Loyal Customer,25,Personal Travel,Eco,2688,1,4,1,3,5,1,5,5,5,5,4,4,4,5,20,0.0,0,False
82388,Male,disloyal Customer,27,Business travel,Business,501,2,3,3,4,3,4,3,3,3,5,4,4,5,3,0,0.0,1,False
66397,Female,Loyal Customer,59,Business travel,Eco,1562,1,4,4,4,4,4,3,1,1,1,1,2,1,1,14,19.0,0,False
24204,Female,disloyal Customer,37,Business travel,Eco,302,2,3,1,1,5,1,5,5,1,3,5,3,3,5,0,0.0,1,False
27168,Male,disloyal Customer,37,Business travel,Business,1177,3,3,3,3,3,5,5,4,4,4,4,5,2,5,0,0.0,0,False
3305,Female,Loyal Customer,36,Personal Travel,Eco Plus,419,1,1,1,4,1,1,1,1,2,3,4,4,4,1,42,57.0,0,False
22411,Female,disloyal Customer,36,Business travel,Eco,143,2,3,2,1,5,2,5,5,1,3,5,5,5,5,0,0.0,0,False
102109,Female,Loyal Customer,51,Business travel,Business,3678,4,4,4,4,5,4,4,4,4,4,4,5,4,4,42,31.0,1,False
48167,Male,disloyal Customer,23,Business travel,Eco,236,1,3,3,3,4,3,3,5,3,5,3,3,1,3,61,148.0,0,False
116361,Male,Loyal Customer,36,Personal Travel,Eco,446,3,4,3,3,2,3,1,2,5,4,5,3,5,2,23,17.0,0,False
51865,Male,Loyal Customer,31,Personal Travel,Eco,522,1,1,4,4,2,4,2,2,4,4,3,3,4,2,16,25.0,0,False
23966,Female,Loyal Customer,49,Business travel,Eco,596,5,2,2,2,4,1,3,5,5,5,5,2,5,2,0,0.0,1,False
120579,Male,disloyal Customer,29,Business travel,Business,980,2,2,2,3,5,2,5,5,3,2,4,5,4,5,1,0.0,0,False
78814,Female,Loyal Customer,26,Personal Travel,Eco,447,2,2,2,3,3,2,3,3,3,3,4,1,3,3,0,1.0,0,False
92118,Female,Loyal Customer,26,Personal Travel,Eco,1532,2,2,2,3,1,2,1,1,1,2,4,2,3,1,0,0.0,0,False
6518,Male,Loyal Customer,27,Business travel,Business,599,3,5,5,5,3,2,3,3,2,2,4,3,4,3,0,0.0,0,False
102019,Male,Loyal Customer,50,Business travel,Business,1761,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0.0,1,False
54437,Male,Loyal Customer,24,Business travel,Eco Plus,305,2,5,3,4,3,4,4,3,5,1,1,3,4,3,0,3.0,1,False
35965,Female,Loyal Customer,13,Personal Travel,Eco,231,3,5,3,4,2,3,3,2,3,5,3,4,1,2,0,0.0,1,False
61188,Male,Loyal Customer,33,Business travel,Business,862,4,4,4,4,5,5,5,5,4,3,4,4,5,5,9,13.0,1,False
90260,Male,Loyal Customer,25,Business travel,Business,757,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,0.0,1,False
72298,Male,Loyal Customer,55,Personal Travel,Eco,919,2,5,2,3,3,2,3,3,2,4,1,3,5,3,0,0.0,0,False
52294,Male,disloyal Customer,27,Business travel,Eco,651,4,2,4,4,5,4,5,5,2,4,3,3,3,5,0,1.0,0,False
113140,Female,Loyal Customer,43,Business travel,Business,2128,1,1,1,1,4,4,5,5,5,5,5,4,5,5,0,0.0,1,False
1179,Male,Loyal Customer,48,Personal Travel,Eco,134,1,1,1,2,4,1,2,4,4,2,1,2,1,4,10,18.0,0,False
13140,Male,Loyal Customer,28,Personal Travel,Eco,427,1,4,2,3,1,2,1,1,3,5,3,3,2,1,3,2.0,0,False
42288,Female,Loyal Customer,48,Business travel,Business,1899,2,3,3,1,5,1,2,2,2,2,2,2,2,2,2,0.0,1,False
120780,Female,Loyal Customer,24,Personal Travel,Eco,678,3,5,3,2,1,3,1,1,4,4,5,5,4,1,0,6.0,0,False
47906,Female,Loyal Customer,43,Business travel,Eco,451,1,3,3,3,5,3,3,1,1,1,1,3,1,2,10,22.0,0,False
81953,Female,Loyal Customer,57,Business travel,Business,1532,1,1,1,1,5,5,5,5,5,5,5,5,5,3,0,0.0,1,False
123608,Male,Loyal Customer,45,Business travel,Business,1773,2,2,2,2,2,3,5,5,5,4,5,3,5,5,25,17.0,1,False
17224,Female,Loyal Customer,39,Business travel,Eco,1092,5,1,1,1,5,5,5,5,4,3,3,5,4,5,0,0.0,1,False
79696,Male,Loyal Customer,47,Personal Travel,Eco,762,2,4,2,2,5,2,5,5,3,5,5,3,4,5,37,22.0,0,False
49791,Male,Loyal Customer,34,Business travel,Business,1684,4,4,4,4,1,2,4,3,3,3,3,5,3,4,0,10.0,1,False
128919,Female,Loyal Customer,51,Business travel,Business,236,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0,1,False
11854,Male,Loyal Customer,51,Business travel,Business,2035,3,3,3,3,2,4,4,4,4,4,4,3,4,5,0,0.0,1,False
38019,Male,disloyal Customer,62,Business travel,Eco,1237,3,3,3,4,3,3,3,3,1,5,3,2,5,3,5,8.0,0,False
101495,Female,Loyal Customer,30,Business travel,Business,2370,4,4,4,4,4,3,4,4,2,2,3,3,3,4,10,4.0,0,False
23222,Female,Loyal Customer,67,Personal Travel,Eco,326,3,3,3,1,4,4,2,5,5,3,5,3,5,4,2,0.0,0,False
89421,Female,disloyal Customer,34,Business travel,Eco,151,1,5,1,2,4,1,4,4,4,1,1,3,3,4,2,3.0,0,False
15164,Female,Loyal Customer,17,Personal Travel,Eco Plus,912,3,5,3,1,1,3,1,1,4,4,4,4,4,1,1,21.0,0,False
40717,Female,Loyal Customer,31,Business travel,Business,3018,1,1,2,1,5,4,5,5,5,2,4,3,3,5,0,0.0,1,False
8762,Male,Loyal Customer,44,Personal Travel,Eco,1147,2,5,2,1,3,2,5,3,3,2,3,4,4,3,108,126.0,0,False
112667,Female,Loyal Customer,58,Business travel,Business,3819,5,5,5,5,2,5,5,4,4,4,4,4,4,3,8,0.0,1,False
107117,Female,Loyal Customer,57,Business travel,Business,842,3,3,1,3,2,2,2,5,3,5,5,2,5,2,226,223.0,1,False
71659,Male,Loyal Customer,66,Personal Travel,Eco,1197,4,2,4,3,1,4,1,1,3,5,3,1,3,1,1,0.0,0,False
127306,Female,disloyal Customer,43,Business travel,Business,1172,4,4,4,3,3,4,3,3,5,5,3,4,4,3,0,0.0,1,False
121944,Female,Loyal Customer,41,Business travel,Business,3816,4,4,4,4,3,4,5,5,5,5,5,5,5,4,50,58.0,1,False
19191,Female,Loyal Customer,49,Business travel,Eco,542,1,3,3,3,2,4,3,1,1,1,1,1,1,2,0,0.0,0,False
111377,Female,Loyal Customer,40,Business travel,Business,3702,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0.0,1,False
116194,Female,Loyal Customer,56,Personal Travel,Eco,447,4,4,4,3,3,5,4,3,3,4,5,4,3,3,0,0.0,0,False
19629,Male,Loyal Customer,22,Business travel,Business,3823,3,3,3,3,4,4,4,4,5,4,2,4,1,4,82,75.0,1,False
123038,Male,disloyal Customer,43,Business travel,Eco,590,1,4,1,3,2,1,4,2,4,2,3,4,3,2,0,0.0,0,False
81629,Female,disloyal Customer,21,Business travel,Eco,1142,1,1,1,3,1,1,1,1,4,4,4,2,4,1,16,5.0,0,False
63722,Female,disloyal Customer,9,Business travel,Eco,958,4,4,4,3,3,4,1,3,5,3,3,5,5,3,0,0.0,1,False
27609,Male,Loyal Customer,36,Personal Travel,Eco,954,3,2,3,4,3,3,3,3,3,3,3,1,3,3,0,0.0,0,False
84667,Female,disloyal Customer,25,Business travel,Eco,1043,2,2,2,3,4,2,4,4,2,5,3,1,3,4,1,4.0,0,False
102691,Male,Loyal Customer,17,Business travel,Business,365,2,2,2,2,4,5,4,4,4,2,4,3,5,4,0,0.0,1,False
73215,Female,Loyal Customer,52,Business travel,Business,1258,2,2,2,2,2,5,4,4,4,4,4,4,4,4,0,0.0,1,False
5470,Male,Loyal Customer,24,Personal Travel,Eco,265,1,3,3,3,4,3,4,4,4,5,4,2,3,4,6,14.0,0,False
83417,Female,Loyal Customer,56,Business travel,Eco,632,4,5,5,5,4,4,3,4,4,4,4,2,4,5,0,0.0,1,False
62085,Female,Loyal Customer,65,Personal Travel,Eco Plus,2475,1,4,1,3,5,5,4,1,1,1,1,4,1,3,0,5.0,0,False
122091,Male,Loyal Customer,24,Personal Travel,Eco,130,3,4,3,2,4,3,4,4,4,3,4,4,4,4,3,2.0,0,False
64696,Female,Loyal Customer,56,Business travel,Business,3956,4,4,4,4,2,5,5,4,4,4,4,4,4,5,0,0.0,1,False
95922,Male,Loyal Customer,49,Business travel,Eco,1411,4,2,4,2,3,4,3,3,1,3,2,1,2,3,33,14.0,0,False
3315,Male,Loyal Customer,51,Business travel,Business,2730,1,1,1,1,2,4,5,5,5,5,5,4,5,5,0,11.0,1,False
31323,Male,Loyal Customer,8,Personal Travel,Eco Plus,680,3,4,3,2,1,3,2,1,5,5,4,4,4,1,17,31.0,0,False
74822,Male,Loyal Customer,41,Personal Travel,Eco Plus,1464,1,5,1,2,5,1,5,5,5,3,5,5,4,5,0,0.0,0,False
43577,Male,disloyal Customer,37,Business travel,Business,1099,4,4,4,4,1,4,1,1,3,2,3,4,3,1,17,26.0,0,False
88338,Female,Loyal Customer,55,Business travel,Business,3662,2,2,3,2,3,4,4,5,5,4,5,4,5,4,0,3.0,1,False
54955,Male,Loyal Customer,46,Business travel,Business,1635,2,2,2,2,5,3,4,2,2,2,2,4,2,3,21,1.0,1,False
125120,Female,Loyal Customer,66,Personal Travel,Eco,361,3,4,3,1,5,4,4,2,2,3,5,5,2,3,1,32.0,0,False
122495,Female,Loyal Customer,33,Business travel,Business,930,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0.0,1,False
32428,Male,disloyal Customer,33,Business travel,Eco,201,2,1,2,3,1,2,1,1,4,5,4,2,4,1,4,8.0,0,False
81640,Female,Loyal Customer,26,Personal Travel,Business,907,5,4,5,2,5,5,5,5,4,5,5,4,5,5,0,19.0,1,False
51613,Female,Loyal Customer,59,Business travel,Eco,425,4,5,5,5,4,3,4,4,4,4,4,2,4,3,0,0.0,0,False
104104,Male,Loyal Customer,42,Business travel,Business,1731,1,1,1,1,3,4,1,4,4,4,4,5,4,3,0,1.0,1,False
51882,Female,Loyal Customer,57,Business travel,Business,3258,5,5,5,5,3,5,5,4,4,4,4,4,4,4,0,0.0,1,False
100203,Female,Loyal Customer,53,Personal Travel,Eco Plus,468,1,5,3,4,5,5,5,1,1,3,1,3,1,5,22,40.0,0,False
69975,Female,Loyal Customer,47,Business travel,Business,236,1,1,1,1,5,5,4,5,5,5,5,4,5,3,0,0.0,1,False
96157,Male,Loyal Customer,21,Business travel,Business,328,2,3,3,2,5,5,5,5,5,5,5,3,4,5,0,0.0,1,False
61632,Female,disloyal Customer,18,Business travel,Eco,1334,4,3,3,3,1,4,1,1,3,4,5,4,4,1,0,0.0,1,False
28835,Female,Loyal Customer,35,Business travel,Business,954,2,2,2,2,1,1,2,4,4,4,4,3,4,4,0,0.0,1,False
102056,Male,Loyal Customer,38,Personal Travel,Business,226,3,4,3,2,3,5,5,3,3,3,3,4,3,4,0,0.0,0,False
93074,Male,Loyal Customer,20,Business travel,Eco Plus,297,2,4,4,4,2,2,4,2,2,4,3,1,3,2,0,0.0,0,False
57379,Male,Loyal Customer,59,Personal Travel,Eco Plus,414,2,2,2,3,3,2,3,3,3,1,3,2,3,3,1,8.0,0,False
289,Male,Loyal Customer,51,Personal Travel,Eco Plus,825,2,5,3,5,4,3,4,4,3,3,4,5,5,4,0,0.0,0,False
121168,Female,Loyal Customer,59,Personal Travel,Eco,2370,4,4,4,1,4,1,1,3,5,4,5,1,3,1,0,0.0,1,False
43154,Male,Loyal Customer,47,Business travel,Eco,1368,5,5,2,5,5,5,5,5,5,2,1,1,1,5,0,0.0,1,False
117453,Female,Loyal Customer,25,Personal Travel,Eco,1107,1,5,1,4,5,1,5,5,4,5,4,4,5,5,47,39.0,0,False
46902,Male,Loyal Customer,38,Business travel,Business,845,4,4,4,4,5,4,1,5,5,5,5,4,5,2,0,0.0,1,False
3779,Male,Loyal Customer,39,Business travel,Business,2336,5,4,5,5,4,4,5,5,5,5,5,3,5,3,12,0.0,1,False
103389,Female,Loyal Customer,49,Business travel,Business,3975,2,3,3,2,5,4,5,2,2,2,2,4,2,3,38,31.0,1,False
22360,Female,Loyal Customer,41,Business travel,Business,143,3,3,3,3,2,2,4,4,4,4,5,3,4,3,0,0.0,1,False
119768,Female,Loyal Customer,46,Business travel,Business,936,3,3,2,3,4,5,4,4,4,4,4,4,4,3,21,5.0,1,False
29292,Female,Loyal Customer,39,Business travel,Eco,550,4,2,2,2,4,4,4,4,2,5,2,4,2,4,0,0.0,1,False
14215,Male,Loyal Customer,68,Personal Travel,Eco,620,3,5,3,1,2,3,2,2,4,4,5,3,4,2,15,24.0,0,False
50929,Female,Loyal Customer,60,Personal Travel,Eco,77,3,5,3,1,5,4,5,4,4,3,4,5,4,5,0,0.0,0,False
38323,Male,Loyal Customer,21,Personal Travel,Business,1050,4,4,4,4,1,4,2,1,1,5,3,1,4,1,4,0.0,1,False
85578,Female,Loyal Customer,50,Business travel,Eco,153,1,4,4,4,4,4,3,1,1,1,1,4,1,2,27,40.0,0,False
7644,Male,Loyal Customer,48,Business travel,Business,3764,1,1,2,1,3,4,4,5,5,5,5,3,5,3,0,5.0,1,False
25556,Female,Loyal Customer,52,Business travel,Business,696,2,1,1,1,1,4,4,2,2,2,2,3,2,2,6,0.0,0,False
95900,Male,Loyal Customer,37,Personal Travel,Eco,759,3,3,3,3,4,3,4,4,2,2,3,1,3,4,23,25.0,0,False
105900,Male,disloyal Customer,24,Business travel,Eco,283,2,3,2,2,5,2,4,5,3,3,5,5,5,5,0,0.0,0,False
80658,Male,Loyal Customer,9,Business travel,Eco,821,2,3,3,3,2,1,4,2,2,1,4,1,4,2,2,0.0,0,False
123791,Female,Loyal Customer,52,Business travel,Business,1844,5,5,5,5,2,5,4,4,4,4,4,4,4,4,0,2.0,1,False
81056,Female,Loyal Customer,27,Personal Travel,Eco,1399,3,3,3,2,4,3,4,4,1,2,2,4,3,4,0,2.0,1,False
101215,Male,Loyal Customer,68,Personal Travel,Eco,1235,2,4,2,1,5,2,5,5,3,3,4,4,4,5,0,0.0,0,False
76054,Female,disloyal Customer,22,Business travel,Eco,669,2,3,2,2,5,2,5,5,3,2,5,3,4,5,45,30.0,0,False
14319,Female,Loyal Customer,63,Business travel,Business,2581,2,2,2,2,3,5,1,5,5,5,5,2,5,1,0,0.0,1,False
26538,Male,Loyal Customer,18,Personal Travel,Eco,990,2,5,2,1,1,2,1,1,4,3,4,3,4,1,0,0.0,0,False
27440,Male,disloyal Customer,14,Business travel,Eco,697,4,4,4,3,3,4,3,3,1,2,5,3,3,3,0,0.0,1,False
11748,Male,disloyal Customer,19,Business travel,Business,429,2,3,3,4,3,4,3,3,5,4,5,5,4,3,0,4.0,1,False
37753,Female,disloyal Customer,36,Business travel,Eco Plus,1069,4,4,4,4,2,4,1,2,5,5,5,3,4,2,33,15.0,0,False
7080,Female,Loyal Customer,43,Business travel,Business,2728,1,3,4,3,4,2,2,2,2,2,1,4,2,2,10,7.0,0,False
5749,Female,Loyal Customer,39,Business travel,Business,859,3,3,3,3,1,4,3,3,3,3,3,4,3,4,77,66.0,0,False
36409,Female,Loyal Customer,53,Business travel,Business,369,2,2,2,2,1,1,1,5,5,5,5,1,5,1,15,7.0,1,False
